session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk,authentication_abuse,geographic_risk,device_risk,resource_spread_risk,privilege_risk,data_movement_risk,temporal_risk,context_risk,final_risk,trust_decision,learn_allowed,baseline_confidence,evidence_disagreement,quarantine_status,consistency_count,released_from_quarantine,actually_learned
session_f66ea3f191d0,user_042,developer,2026-07-20 08:14:57,2026-07-20 11:17:57,10,2,0,10,1,1,5,0,0,0.0,0.0,0,0,183.0,8.233333333333333,0,0,0,0.0,0.0,normal,0.7869,1.194,1.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.3887,21,1.0,personal,17.66,33.03,31.25,24.09,40.0,31.83,26.36,0.0,0.0,0.0,10.0,0.0,0.0,7.87,7.86,16.84,TRUST,True,1.0,7.56,NOT_REQUIRED,0,False,True
session_fe7e217d862e,user_011,analyst,2026-07-20 08:15:01,2026-07-20 13:27:01,20,5,0,20,1,1,4,6,0,75.77,34.565,0,0,312.0,8.25,0,0,0,0.0,3.7885,normal,0.4166,1.8127,2.3607,0.0,0.0,0.0,0.0,1.7695,0.0,0.7066,18,1.0,personal,29.76,42.4,34.95,30.29,20.0,39.23,32.62,8.0,0.0,0.0,0.0,0.0,21.23,4.17,14.7,25.35,QUARANTINE,False,1.0,7.86,RELEASED,3,True,True
session_f74b60402e12,user_050,developer,2026-07-20 08:23:27,2026-07-20 13:58:27,20,4,0,20,1,1,5,0,0,0.0,0.0,0,0,335.0,8.383333333333333,0,0,0,0.0,0.0,normal,1.1563,1.1677,1.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.3781,24,1.0,personal,17.23,35.76,37.43,36.7,60.0,0.0,29.33,4.0,0.0,0.0,10.0,0.0,0.0,11.56,9.96,18.32,TRUST,True,1.0,7.99,NOT_REQUIRED,0,False,True
session_459ccd3908e4,user_015,finance,2026-07-20 08:24:04,2026-07-20 13:12:04,22,6,0,22,1,1,3,5,5,43.496,9.943,0,0,288.0,8.4,0,0,0,0.0,1.9770909090909088,normal,1.2411,0.5059,0.9443,0.0,0.0,0.0,0.0,2.4892,0.0,0.5756,27,1.0,personal,25.01,27.29,24.19,25.45,20.0,7.2,24.0,12.0,0.0,0.0,0.0,0.0,29.87,12.41,21.95,23.64,TRUST,True,1.0,1.27,NOT_REQUIRED,0,False,True
session_081ef44c59e8,user_077,admin,2026-07-20 08:30:30,2026-07-20 08:45:30,6,2,0,6,1,6,4,3,0,69.733,19.902,0,1,15.0,8.5,0,0,0,0.0,11.622166666666669,device_spoofing,0.1756,2.4382,1.349,0.0,0.0,5.0,1.0,69.733,1.349,2.368,28,1.0,personal,69.39,40.76,29.64,26.38,20.0,58.88,47.94,0.0,0.0,100.0,15.0,0.0,100.0,1.76,87.25,69.21,REJECT,False,1.0,16.07,REJECTED,0,False,False
session_254944da0885,user_045,admin,2026-07-20 08:30:55,2026-07-20 13:17:55,18,3,0,18,1,1,5,0,0,0.0,0.0,4,0,287.0,8.5,0,0,0,0.0,0.0,normal,0.4985,0.1178,0.1686,0.0,0.0,0.0,0.0,0.0,0.6745,0.1622,25,1.0,personal,7.79,39.44,38.54,33.8,40.0,49.14,26.62,0.0,0.0,0.0,10.0,32.0,0.0,4.99,21.35,18.18,TRUST,True,1.0,7.93,NOT_REQUIRED,0,False,True
session_12e5fa5e5c07,user_025,hr,2026-07-20 08:35:34,2026-07-20 11:12:34,13,2,0,13,1,1,3,5,0,15.057,5.885,0,0,157.0,8.583333333333334,0,0,0,0.0,1.1582307692307692,normal,1.3068,1.1444,0.5396,0.0,0.0,0.0,0.0,3.147,0.0,0.682,20,1.0,personal,28.89,32.42,33.2,30.79,60.0,5.74,32.39,0.0,0.0,0.0,0.0,0.0,37.76,13.07,24.69,28.47,QUARANTINE,False,1.0,3.15,OBSERVING,2,False,False
session_5d244179e3f8,user_058,hr,2026-07-20 08:36:49,2026-07-20 12:20:49,17,5,0,17,1,1,3,7,0,77.194,16.154,0,0,224.0,8.6,0,0,0,0.0,4.540823529411765,normal,0.2248,0.2279,0.3372,0.0,0.0,0.0,0.0,1.1086,0.0,0.2109,30,1.0,personal,10.01,12.24,13.42,15.72,0.0,0.0,10.04,8.0,0.0,0.0,0.0,0.0,13.3,2.25,10.05,10.03,TRUST,True,1.0,0.02,NOT_REQUIRED,0,False,True
session_2b8e8dd13fa6,user_068,developer,2026-07-20 08:38:18,2026-07-20 14:50:18,25,6,0,25,1,1,5,0,0,0.0,0.0,0,0,372.0,8.633333333333333,0,0,0,0.0,0.0,normal,4.1083,1.5425,2.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.8527,18,1.0,personal,34.71,23.04,19.75,19.72,0.0,4.5,23.65,12.0,0.0,0.0,10.0,0.0,0.0,41.08,27.7,28.94,QUARANTINE,False,1.0,4.57,OBSERVING,2,False,False
session_0662313e0575,user_035,admin,2026-07-20 08:40:20,2026-07-20 13:30:20,18,7,0,18,1,1,5,0,0,0.0,0.0,2,0,290.0,8.666666666666666,0,0,0,0.0,0.0,normal,0.2498,0.7689,0.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,24,1.0,personal,8.0,15.33,19.5,19.52,0.0,0.0,11.14,16.0,0.0,0.0,10.0,16.0,0.0,2.5,15.1,11.43,TRUST,True,1.0,2.9,NOT_REQUIRED,0,False,True
session_a50c5a749059,user_023,developer,2026-07-20 08:40:35,2026-07-20 12:15:35,15,6,0,15,1,1,4,0,0,0.0,0.0,0,0,215.0,8.666666666666666,0,0,0,0.0,0.0,normal,0.9555,0.4713,0.3372,0.0,0.0,0.0,1.0,0.0,0.0,0.3071,25,1.0,personal,14.23,19.21,17.12,17.61,0.0,13.5,14.54,12.0,0.0,0.0,15.0,0.0,0.0,9.55,13.28,13.99,TRUST,True,1.0,0.54,NOT_REQUIRED,0,False,True
session_ce84ad7ebfb9,user_070,admin,2026-07-20 08:44:05,2026-07-20 13:09:05,19,2,0,19,1,1,5,0,0,0.0,0.0,3,0,265.0,8.733333333333333,0,0,0,0.0,0.0,normal,0.9536,0.1649,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.1992,29,1.0,personal,9.48,17.96,21.21,19.71,0.0,3.97,12.74,0.0,0.0,0.0,10.0,24.0,0.0,9.54,17.63,13.31,TRUST,True,1.0,3.35,NOT_REQUIRED,0,False,True
session_bb55fe8466be,user_024,hr,2026-07-20 08:45:15,2026-07-20 09:06:15,8,3,0,8,1,8,3,3,0,80.59700000000001,19.462,0,1,21.0,8.75,0,0,0,0.0,10.074625,device_spoofing,0.277,2.9205,1.4239,0.0,0.0,7.0,0.0,0.2411,0.0,1.3181,24,1.0,personal,48.27,51.09,43.07,34.65,60.0,34.95,47.2,0.0,0.0,100.0,0.0,0.0,2.89,2.77,56.28,50.75,REJECT,False,1.0,4.05,REJECTED,0,False,False
session_a189d44e5c24,user_006,analyst,2026-07-20 08:45:22,2026-07-20 14:37:22,25,9,0,25,1,1,4,3,0,18.658,8.645,0,0,352.0,8.75,0,0,0,0.0,0.7463200000000001,normal,0.5902,1.4694,1.6862,0.0,0.0,0.0,0.0,1.4142,0.0,0.5733,23,1.0,personal,24.92,37.64,35.87,30.65,40.0,31.62,31.52,24.0,0.0,0.0,0.0,0.0,16.97,5.9,19.18,24.89,TRUST,True,1.0,5.04,NOT_REQUIRED,0,False,True
session_26a755b5bfa4,user_021,finance,2026-07-20 08:45:28,2026-07-20 14:32:28,21,2,0,21,1,1,3,5,5,77.733,11.251,0,0,347.0,8.75,0,0,0,0.0,3.701571428571429,normal,0.0674,0.8248,0.8094,0.0,0.0,0.0,0.0,3.4266,0.0,0.5698,22,1.0,personal,24.79,33.84,32.7,27.58,40.0,30.6,29.88,0.0,0.0,0.0,0.0,0.0,41.12,0.67,22.82,25.63,QUARANTINE,False,1.0,2.97,OBSERVING,2,False,False
session_cb5bd5f735e6,user_024,hr,2026-07-20 08:46:48,2026-07-20 13:50:48,23,8,0,23,1,1,3,6,0,162.557,48.787,0,0,304.0,8.766666666666667,0,0,0,0.0,7.067695652173913,normal,0.3011,0.8971,0.8244,0.0,0.0,0.0,0.0,1.8323,0.0,0.4283,24,1.0,personal,19.28,36.95,38.0,33.36,60.0,0.0,30.14,20.0,0.0,0.0,0.0,0.0,21.99,3.01,18.54,22.28,TRUST,True,1.0,5.3,NOT_REQUIRED,0,False,True
session_f24a534a67c8,user_067,analyst,2026-07-20 08:49:05,2026-07-20 13:01:05,17,4,0,17,1,1,4,4,0,43.133,13.544,0,0,252.0,8.816666666666666,0,0,0,0.0,2.537235294117647,normal,0.8504,0.5644,0.4497,0.0,0.0,0.0,0.0,0.0548,0.0,0.2133,21,1.0,personal,10.12,16.51,18.64,21.8,20.0,0.0,14.32,4.0,0.0,0.0,0.0,0.0,0.66,8.5,5.98,9.93,TRUST,True,1.0,3.4,NOT_REQUIRED,0,False,True
session_b3534f51327a,user_017,admin,2026-07-20 08:54:05,2026-07-20 13:06:05,14,3,0,14,1,1,5,0,0,0.0,0.0,2,0,252.0,8.9,0,0,0,0.0,0.0,normal,1.2928,0.0268,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.1841,24,1.0,personal,8.79,14.03,16.35,19.35,0.0,0.0,10.71,0.0,0.0,0.0,10.0,16.0,0.0,12.93,14.18,11.25,TRUST,True,1.0,2.23,NOT_REQUIRED,0,False,True
session_8c622eba946c,user_057,developer,2026-07-20 08:57:07,2026-07-20 13:03:07,18,5,0,18,1,1,5,0,0,0.0,0.0,0,0,246.0,8.95,0,0,0,0.0,0.0,normal,0.2639,0.2372,0.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.1092,16,1.0,personal,5.31,6.77,19.31,25.11,20.0,0.0,10.89,8.0,0.0,0.0,10.0,0.0,0.0,2.64,8.3,8.03,TRUST,True,1.0,2.28,NOT_REQUIRED,0,False,True
session_5dd1ad8ece14,user_064,finance,2026-07-20 09:01:05,2026-07-20 12:56:05,13,2,0,13,1,1,3,2,2,45.35,18.123,0,0,235.0,9.016666666666667,0,0,0,0.0,3.4884615384615385,normal,1.5789,0.3348,0.5396,0.0,0.0,0.0,0.0,0.8118,0.0,0.3628,22,1.0,personal,16.59,14.85,17.39,18.28,0.0,8.04,14.44,0.0,0.0,0.0,0.0,0.0,9.74,15.79,11.61,14.2,TRUST,True,1.0,2.04,NOT_REQUIRED,0,False,True
session_4f1884cc94ab,user_051,analyst,2026-07-20 09:01:41,2026-07-20 13:07:41,16,5,0,16,1,1,3,4,0,27.657,11.264,0,0,246.0,9.016666666666667,0,0,0,0.0,1.7285625,normal,0.092,0.2315,0.0749,0.0,0.0,0.0,1.0,0.0369,0.0,0.1595,26,1.0,personal,7.67,7.16,13.55,15.4,20.0,0.0,10.07,8.0,0.0,0.0,15.0,0.0,0.44,0.92,10.79,9.48,TRUST,True,1.0,1.33,NOT_REQUIRED,0,False,True
session_dd27104c31f7,user_055,analyst,2026-07-20 09:01:47,2026-07-20 13:19:47,16,3,0,16,1,1,4,2,0,28.344,15.826,0,0,258.0,9.016666666666667,0,0,0,0.0,1.7715,normal,2.5855,0.1022,0.0,0.0,0.0,0.0,0.0,1.4274,0.0,0.4572,15,1.0,personal,20.44,36.84,30.85,28.85,40.0,17.03,27.91,0.0,0.0,0.0,0.0,0.0,17.13,25.86,19.36,22.3,TRUST,True,1.0,3.8,NOT_REQUIRED,0,False,True
session_f98d8f882121,user_032,hr,2026-07-20 09:02:27,2026-07-20 13:47:27,18,3,0,18,1,1,3,6,0,23.741,5.666,0,0,285.0,9.033333333333331,0,0,0,0.0,1.3189444444444445,normal,0.803,0.1018,0.2248,0.0,0.0,0.0,0.0,1.2743,0.0,0.2671,23,1.0,personal,12.5,15.67,16.31,18.08,0.0,0.0,12.39,0.0,0.0,0.0,0.0,0.0,15.29,8.03,10.82,11.88,TRUST,True,1.0,0.77,NOT_REQUIRED,0,False,True
session_538bc4b7731c,user_034,finance,2026-07-20 09:04:09,2026-07-20 13:12:09,19,5,0,19,1,1,3,2,3,41.966,19.708,0,0,248.0,9.066666666666666,0,0,0,0.0,2.208736842105263,normal,0.2791,0.0906,0.5059,0.0,0.0,0.0,0.0,0.3841,0.0,0.14,29,1.0,personal,6.76,10.28,14.2,18.65,0.0,0.0,8.76,8.0,0.0,0.0,0.0,0.0,4.61,2.79,6.2,7.16,TRUST,True,1.0,1.1,NOT_REQUIRED,0,False,True
session_53e89119b106,user_005,hr,2026-07-20 09:04:36,2026-07-20 15:18:36,20,7,0,20,1,1,3,4,0,17.59,7.686,0,0,374.0,9.066666666666666,0,0,0,0.0,0.8795,normal,0.7331,2.422,0.8431,0.0,0.0,0.0,0.0,0.9348,0.0,0.5481,29,1.0,personal,23.97,26.77,35.85,29.25,60.0,0.0,29.24,16.0,0.0,0.0,0.0,0.0,11.22,7.33,13.26,21.8,TRUST,True,1.0,6.65,NOT_REQUIRED,0,False,True
session_24121c8d00f3,user_063,finance,2026-07-20 09:04:49,2026-07-20 14:10:49,22,4,0,22,1,1,3,5,5,51.662,8.124,0,0,306.0,9.066666666666666,0,0,0,0.0,2.348272727272727,normal,0.6226,0.5026,1.1242,0.0,0.0,0.0,0.0,1.0054,0.0,0.3616,29,1.0,personal,16.54,16.57,22.49,22.52,40.0,0.0,19.56,4.0,0.0,0.0,0.0,0.0,12.06,6.23,9.1,14.84,TRUST,True,1.0,4.4,NOT_REQUIRED,0,False,True
session_fed00fcd8046,user_074,finance,2026-07-20 09:05:13,2026-07-20 14:21:13,19,4,0,19,1,1,3,2,5,19.881,4.477,0,0,316.0,9.083333333333334,0,0,0,0.0,1.0463684210526316,normal,0.027,0.407,0.2453,0.0,0.0,0.0,0.0,0.2204,0.0,0.1,26,1.0,personal,4.88,12.52,15.16,14.5,0.0,0.0,8.18,4.0,0.0,0.0,0.0,0.0,2.64,0.27,3.03,5.22,TRUST,True,1.0,2.13,NOT_REQUIRED,0,False,True
session_67f4c2ae6c3d,user_052,finance,2026-07-20 09:09:43,2026-07-20 11:33:43,10,1,0,10,1,1,3,1,1,12.618000000000002,8.412,0,0,144.0,9.15,0,0,0,0.0,1.2618000000000005,normal,0.2453,1.2677,1.349,0.0,0.0,0.0,0.0,2.4963,0.0,0.5954,28,1.0,personal,25.75,41.77,35.97,31.24,40.0,41.3,33.24,0.0,0.0,0.0,0.0,0.0,29.96,2.45,17.21,25.01,QUARANTINE,False,1.0,6.55,OBSERVING,1,False,False
session_60b074d66688,user_009,developer,2026-07-20 09:16:59,2026-07-20 11:31:59,10,2,0,10,1,1,5,0,0,0.0,0.0,0,0,135.0,9.266666666666667,0,0,0,0.0,0.0,normal,1.1948,2.6903,2.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.6815,22,1.0,personal,28.88,39.76,28.66,27.47,20.0,60.92,31.6,0.0,0.0,0.0,10.0,0.0,0.0,11.95,9.57,22.94,TRUST,True,1.0,9.81,NOT_REQUIRED,0,False,True
session_a94820fe0dfb,user_033,developer,2026-07-20 09:19:31,2026-07-20 15:49:31,24,6,0,24,1,1,5,0,0,0.0,0.0,0,0,390.0,9.316666666666666,0,0,0,0.0,0.0,normal,0.05,1.2404,2.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.3682,18,1.0,personal,16.81,46.83,44.63,36.77,60.0,30.63,33.99,12.0,0.0,0.0,10.0,0.0,0.0,0.5,9.68,19.47,TRUST,True,1.0,10.2,NOT_REQUIRED,0,False,True
session_ce5816448329,user_044,developer,2026-07-20 09:19:50,2026-07-20 13:54:50,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,275.0,9.316666666666666,0,0,0,0.0,0.0,normal,0.819,0.7238,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.2464,21,1.0,personal,11.59,33.12,33.55,28.31,40.0,8.34,23.54,8.0,0.0,0.0,10.0,0.0,0.0,8.19,9.16,14.32,TRUST,True,1.0,6.28,NOT_REQUIRED,0,False,True
session_67fd6d352b7c,user_030,hr,2026-07-20 09:21:41,2026-07-20 16:12:41,22,5,0,22,1,1,3,4,0,46.65,12.561,0,0,411.0,9.35,0,0,0,0.0,2.1204545454545456,normal,0.5534,1.7511,1.1242,0.0,0.0,0.0,0.0,0.122,0.0,0.3945,28,1.0,personal,17.9,37.78,29.03,28.12,40.0,52.58,28.51,8.0,0.0,0.0,0.0,0.0,1.46,5.53,6.28,17.02,TRUST,True,1.0,9.08,NOT_REQUIRED,0,False,True
session_06c76ca08e0a,user_059,analyst,2026-07-20 09:24:00,2026-07-20 13:14:00,19,6,0,19,1,1,4,8,0,65.616,12.68,0,0,230.0,9.4,0,0,0,0.0,3.4534736842105263,normal,0.1349,0.511,0.1686,0.0,0.0,0.0,0.0,1.7846,0.0,0.2888,19,1.0,personal,13.45,41.58,40.74,38.21,80.0,0.0,31.63,12.0,0.0,0.0,0.0,0.0,21.42,1.35,15.58,19.65,TRUST,True,1.0,8.11,NOT_REQUIRED,0,False,True
session_fa5889471a42,user_056,hr,2026-07-20 09:26:12,2026-07-20 13:56:12,21,5,0,21,1,1,3,5,0,145.877,42.125,0,0,270.0,9.433333333333334,0,0,0,0.0,6.94652380952381,normal,0.142,0.0422,0.8431,0.0,0.0,0.0,0.0,1.0838,0.0,0.2346,21,1.0,personal,11.07,14.04,19.18,20.95,20.0,0.0,14.21,8.0,0.0,0.0,0.0,0.0,13.01,1.42,9.77,11.56,TRUST,True,1.0,1.86,NOT_REQUIRED,0,False,True
session_5e1b5600fe96,user_049,analyst,2026-07-20 09:28:18,2026-07-20 13:34:18,17,2,0,17,1,1,4,4,0,22.223,8.247,0,0,246.0,9.466666666666669,0,0,0,0.0,1.307235294117647,normal,0.1574,0.1772,0.0,0.0,0.0,0.0,0.0,0.6365,0.0,0.1079,24,1.0,personal,5.25,9.27,14.26,18.34,20.0,0.0,9.93,0.0,0.0,0.0,0.0,0.0,7.64,1.57,4.67,6.45,TRUST,True,1.0,2.35,NOT_REQUIRED,0,False,True
session_0168b3cd9301,user_061,analyst,2026-07-20 09:30:40,2026-07-20 13:27:40,15,4,0,15,1,1,4,4,0,19.93,5.132,0,0,237.0,9.5,0,0,0,0.0,1.3286666666666669,normal,0.0435,0.774,1.349,0.0,0.0,0.0,0.0,0.1657,0.0,0.2591,21,1.0,personal,12.15,14.74,17.44,16.99,20.0,0.0,14.12,4.0,0.0,0.0,0.0,0.0,1.99,0.43,2.86,9.49,TRUST,True,1.0,4.91,NOT_REQUIRED,0,False,True
session_f478aa38d278,user_028,developer,2026-07-20 09:31:29,2026-07-20 15:18:29,19,6,0,19,1,1,5,0,0,0.0,0.0,0,0,347.0,9.516666666666667,0,0,0,0.0,0.0,normal,0.3583,1.1495,0.5396,0.0,0.0,0.0,0.0,0.0,0.0,0.2275,19,1.0,personal,10.75,13.4,15.73,18.56,20.0,0.0,13.2,12.0,0.0,0.0,10.0,0.0,0.0,3.58,10.14,11.27,TRUST,True,1.0,1.32,NOT_REQUIRED,0,False,True
session_5b4295bf3737,user_069,hr,2026-07-20 09:32:32,2026-07-20 13:43:32,16,5,0,16,1,1,3,4,0,56.531,26.419,0,0,251.0,9.533333333333331,0,0,0,0.0,3.5331875,normal,2.3888,1.6458,1.349,0.0,0.0,0.0,0.0,0.3821,0.0,0.6406,23,1.0,personal,27.41,42.41,39.85,31.9,40.0,40.93,34.66,8.0,0.0,0.0,0.0,0.0,4.59,23.89,16.23,25.67,QUARANTINE,False,1.0,7.58,OBSERVING,1,False,False
session_4d14aea20511,user_018,developer,2026-07-20 09:37:43,2026-07-20 12:48:43,12,7,0,12,1,1,5,0,0,0.0,0.0,0,0,191.0,9.616666666666667,0,0,0,0.0,0.0,normal,1.7986,0.6402,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.3459,23,1.0,personal,15.88,16.15,13.86,14.88,0.0,15.16,13.91,16.0,0.0,0.0,10.0,0.0,0.0,17.99,16.19,15.4,TRUST,True,1.0,1.01,NOT_REQUIRED,0,False,True
session_f6489e42b2cc,user_029,admin,2026-07-20 09:38:07,2026-07-20 13:21:07,17,4,0,17,1,1,5,0,0,0.0,0.0,1,0,223.0,9.633333333333333,0,0,0,0.0,0.0,normal,3.7579,0.0686,0.1686,0.0,0.0,0.0,0.0,0.0,1.349,0.5938,23,1.0,personal,25.69,18.07,21.6,24.56,20.0,0.0,21.59,4.0,0.0,0.0,10.0,8.0,0.0,37.58,24.87,24.17,TRUST,True,1.0,1.77,NOT_REQUIRED,0,False,True
session_f0b27aac32e0,user_008,developer,2026-07-20 09:42:05,2026-07-20 15:15:05,20,6,0,20,1,1,5,0,0,0.0,0.0,0,0,333.0,9.7,0,0,0,0.0,0.0,normal,0.7251,0.6663,0.5396,0.0,0.0,0.0,0.0,0.0,0.0,0.2146,21,1.0,personal,10.17,9.2,15.44,17.65,20.0,0.0,11.99,12.0,0.0,0.0,10.0,0.0,0.0,7.25,10.69,10.9,TRUST,True,1.0,0.77,NOT_REQUIRED,0,False,True
session_f4f37fdb5801,user_036,developer,2026-07-20 09:43:47,2026-07-20 12:05:47,11,5,0,11,1,1,5,0,0,0.0,0.0,0,0,142.0,9.716666666666669,0,0,0,0.0,0.0,normal,0.0337,0.9864,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,0.207,21,1.0,personal,9.83,29.3,23.02,22.28,20.0,43.1,19.63,8.0,0.0,0.0,10.0,0.0,0.0,0.34,7.95,12.11,TRUST,True,1.0,5.12,NOT_REQUIRED,0,False,True
session_a8523dc302ec,user_026,analyst,2026-07-20 09:44:10,2026-07-20 16:28:10,25,9,0,25,1,1,4,6,0,45.534,15.544,0,0,404.0,9.733333333333333,0,0,0,0.0,1.82136,normal,0.0787,2.3472,2.2483,0.0,0.0,0.0,0.0,1.9912,0.0,0.7406,24,1.0,personal,30.95,30.51,29.64,26.17,20.0,20.34,28.56,24.0,0.0,0.0,0.0,0.0,23.89,0.79,20.49,26.57,QUARANTINE,False,1.0,4.48,RELEASED,3,True,True
session_1f2c39eb41b7,user_037,developer,2026-07-20 09:47:46,2026-07-20 13:29:46,13,4,0,13,1,1,5,0,0,0.0,0.0,0,0,222.0,9.783333333333331,0,0,0,0.0,0.0,normal,0.4216,1.5148,1.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.395,22,1.0,personal,17.92,16.53,20.26,22.22,0.0,6.44,16.06,4.0,0.0,0.0,10.0,0.0,0.0,4.22,7.36,13.67,TRUST,True,1.0,4.6,NOT_REQUIRED,0,False,True
session_4a2070479304,user_019,developer,2026-07-20 09:49:46,2026-07-20 12:35:46,14,5,0,14,1,1,5,0,0,0.0,0.0,0,0,166.0,9.816666666666666,0,0,0,0.0,0.0,normal,0.4497,0.9296,1.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.271,20,1.0,personal,12.67,32.85,25.27,23.06,20.0,45.27,22.0,8.0,0.0,0.0,10.0,0.0,0.0,4.5,8.57,14.03,TRUST,True,1.0,5.62,NOT_REQUIRED,0,False,True
session_f84697b846c1,user_020,finance,2026-07-20 09:50:38,2026-07-20 14:11:38,18,3,0,18,1,1,3,8,0,109.973,23.643,0,0,261.0,9.833333333333334,0,0,0,0.0,6.109611111111111,normal,1.883,0.4879,0.8993,0.0,0.0,0.0,0.0,0.8404,0.0,0.4567,27,1.0,personal,20.42,18.24,26.1,25.92,20.0,2.62,20.45,0.0,0.0,0.0,0.0,0.0,10.08,18.83,13.38,17.96,TRUST,True,1.0,3.33,NOT_REQUIRED,0,False,True
session_6fade2292943,user_002,finance,2026-07-20 09:54:09,2026-07-20 14:08:09,16,5,0,16,1,1,3,3,7,75.131,14.207,0,0,254.0,9.9,0,0,0,0.0,4.6956875,normal,0.8,0.4861,0.1686,0.0,0.0,0.0,0.0,0.8355,0.0,0.2545,24,1.0,personal,11.95,15.96,23.41,22.1,20.0,0.0,15.69,8.0,0.0,0.0,0.0,0.0,10.03,8.0,9.11,12.08,TRUST,True,1.0,2.69,NOT_REQUIRED,0,False,True
session_217e78faca2c,user_047,developer,2026-07-20 09:55:16,2026-07-20 12:16:16,10,3,0,10,1,1,4,0,0,0.0,0.0,0,0,141.0,9.916666666666666,0,0,0,0.0,0.0,normal,0.5902,0.8592,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,0.3471,21,1.0,personal,15.93,10.22,11.37,13.68,20.0,0.0,13.49,0.0,0.0,0.0,15.0,0.0,0.0,5.9,10.02,13.13,TRUST,True,1.0,2.42,NOT_REQUIRED,0,False,True
session_074572197d47,user_062,hr,2026-07-20 09:55:16,2026-07-20 15:00:16,23,7,0,23,1,1,3,8,0,131.50400000000002,33.523,0,0,305.0,9.916666666666666,0,0,0,0.0,5.717565217391305,normal,0.3113,0.4497,1.2526,0.0,0.0,0.0,0.0,2.6518,0.0,0.5184,26,1.0,personal,22.83,31.86,26.05,26.93,40.0,24.06,27.31,16.0,0.0,0.0,0.0,0.0,31.82,3.11,22.77,24.15,TRUST,True,1.0,2.13,NOT_REQUIRED,0,False,True
session_918841d1cea0,user_041,finance,2026-07-20 09:59:30,2026-07-20 16:23:30,24,4,0,24,1,1,3,5,5,230.077,40.135,0,0,384.0,9.983333333333333,0,0,0,0.0,9.586541666666667,normal,0.2594,1.7344,2.2483,0.0,0.0,0.0,0.0,1.9442,0.0,0.6874,23,1.0,personal,29.09,25.06,23.81,26.49,0.0,7.1,23.22,4.0,0.0,0.0,0.0,0.0,23.33,2.59,14.42,22.19,TRUST,True,1.0,6.03,NOT_REQUIRED,0,False,True
session_adfbf952dfcc,user_065,hr,2026-07-20 10:00:13,2026-07-20 15:08:13,19,6,0,19,1,1,3,6,0,62.759,17.54,0,0,308.0,10.0,0,0,0,0.0,3.3031052631578945,normal,1.42,0.3566,0.5396,0.0,0.0,0.0,0.0,0.7308,0.0,0.3386,27,1.0,personal,15.57,15.54,16.57,17.87,0.0,0.0,13.61,12.0,0.0,0.0,0.0,0.0,8.77,14.2,12.73,13.99,TRUST,True,1.0,1.19,NOT_REQUIRED,0,False,True
session_2ad0b4affed7,user_038,developer,2026-07-20 10:00:17,2026-07-20 15:07:17,25,6,0,25,1,1,5,0,0,0.0,0.0,0,0,307.0,10.0,0,0,0,0.0,0.0,normal,2.7401,0.489,2.698,0.0,0.0,0.0,0.0,0.0,0.0,0.6586,23,1.0,personal,28.06,40.06,36.85,33.1,40.0,14.81,32.81,12.0,0.0,0.0,10.0,0.0,0.0,27.4,20.17,26.72,QUARANTINE,False,1.0,5.21,OBSERVING,2,False,False
session_3bdbce75964f,user_031,developer,2026-07-20 10:01:48,2026-07-20 12:33:48,10,3,0,10,1,1,5,0,0,0.0,0.0,0,0,152.0,10.016666666666667,0,0,0,0.0,0.0,normal,0.6885,0.86,0.8094,0.0,0.0,0.0,0.0,0.0,0.0,0.262,21,1.0,personal,12.28,13.76,19.45,20.85,40.0,7.63,17.05,0.0,0.0,0.0,10.0,0.0,0.0,6.88,7.57,12.06,TRUST,True,1.0,3.87,NOT_REQUIRED,0,False,True
