session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk
session_90661de2f3c7,user_014,hr,2026-07-21 23:31:36,2026-07-22 00:27:36,8,3,0,8,1,1,3,1,0,117.184,19.902,0,0,56.0,23.516666666666666,1,0,1,0.0,14.648,normal,17.6211,2.3232,1.349,0.0,0.0,0.0,0.0,2.3652,0.0,1.7819,27,1.0,personal,58.97,36.31,33.67,31.24,60.0,0.0,45.03
session_95e0722bbc35,user_055,analyst,2026-07-22 00:50:51,2026-07-22 00:50:51,1,1,1,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.8333333333333334,2,0,1,1.0,0.0,credential_stuffing,17.2969,2.5631,3.3725,1.0,0.0,0.0,3.0,1.9737,0.0,2.4344,28,1.0,personal,70.39,47.71,40.8,31.92,60.0,50.18,55.52
session_25728520b740,user_010,finance,2026-07-22 00:51:11,2026-07-22 00:51:11,1,1,1,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.85,2,0,1,1.0,0.0,credential_stuffing,10.7717,1.7496,1.9111,1.0,0.0,0.0,2.0,1.4419,0.0,2.0114,30,1.0,personal,63.42,40.65,29.15,23.04,20.0,51.83,44.77
session_a0544ae9ce4e,user_012,analyst,2026-07-22 00:51:31,2026-07-22 00:51:31,1,1,1,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.85,2,0,1,1.0,0.0,credential_stuffing,11.2333,2.1237,2.5481,1.0,0.0,0.0,3.0,2.7346,0.0,2.3785,30,1.0,personal,69.56,42.25,35.0,25.76,40.0,63.29,51.26
session_a7824fa8c0cc,user_033,developer,2026-07-22 00:51:51,2026-07-22 00:51:51,1,1,0,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.85,2,0,1,0.0,0.0,credential_stuffing,11.4449,3.719,4.2718,0.0,0.0,0.0,4.0,0.0,0.0,2.4434,30,1.0,personal,70.53,44.53,42.79,34.52,60.0,39.92,54.98
session_a4fd37fb402f,user_026,analyst,2026-07-22 00:52:11,2026-07-22 00:52:11,1,1,0,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.8666666666666667,2,0,1,0.0,0.0,credential_stuffing,19.5238,3.1431,3.1476,0.0,0.0,0.0,3.0,2.1685,0.0,2.3844,30,1.0,personal,69.64,42.64,35.84,30.12,40.0,26.63,50.1
session_99e6bfaa3e17,user_029,admin,2026-07-22 00:52:31,2026-07-22 00:52:31,1,1,1,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.8666666666666667,2,0,1,1.0,0.0,credential_stuffing,15.5133,2.219,2.5293,1.0,0.0,0.0,4.0,0.0,1.349,2.3441,30,1.0,personal,69.03,42.19,27.62,26.19,20.0,56.14,47.62
session_9d93d3996a14,user_061,analyst,2026-07-22 00:52:51,2026-07-22 00:52:51,1,1,1,1,1,1,1,0,0,0.0,0.0,0,1,0.0,0.8666666666666667,2,0,1,1.0,0.0,credential_stuffing,10.4697,2.8128,2.623,1.0,0.0,0.0,3.0,1.4759,0.0,2.3235,30,1.0,personal,68.71,40.43,27.13,20.87,20.0,41.06,45.78
session_f157ee35b99b,user_043,hr,2026-07-22 02:05:13,2026-07-22 02:15:13,6,1,0,6,1,1,6,0,0,0.0,0.0,1,1,10.0,2.083333333333333,2,0,1,0.0,0.0,lateral_movement,9.5985,2.1404,2.2162,0.0,0.0,0.0,3.0,1.3381,1.0,2.1437,30,1.0,personal,65.76,40.77,30.7,30.96,40.0,4.62,46.39
session_046e966844b1,user_009,developer,2026-07-22 07:23:36,2026-07-22 12:35:36,20,5,0,20,1,1,5,0,0,0.0,0.0,0,0,312.0,7.383333333333334,2,0,0,0.0,0.0,normal,2.6337,0.2882,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.3496,30,1.0,personal,16.04,25.93,24.27,23.14,20.0,36.72,21.39
session_456b05da2ec4,user_073,hr,2026-07-22 07:24:04,2026-07-22 09:53:04,11,5,0,11,1,1,3,3,0,24.476,10.758,0,0,149.0,7.4,2,0,0,0.0,2.225090909090909,normal,1.6267,1.991,1.8886,0.0,0.0,0.0,0.0,0.0334,0.0,0.6155,28,1.0,personal,26.49,26.8,23.27,21.8,0.0,31.15,23.18
session_3b78a0202244,user_043,hr,2026-07-22 07:24:43,2026-07-22 12:11:43,19,4,0,19,1,1,3,4,0,38.249,12.599,0,0,287.0,7.4,2,0,0,0.0,2.013105263157895,normal,1.323,0.3507,0.2891,0.0,0.0,0.0,0.0,0.1987,0.0,0.2402,30,1.0,personal,11.32,29.44,25.97,28.72,20.0,28.53,20.61
session_05456ba5b007,user_040,finance,2026-07-22 07:32:34,2026-07-22 13:21:34,19,9,0,19,1,1,2,2,4,106.634,32.118,0,0,349.0,7.533333333333333,2,0,0,0.0,5.612315789473684,normal,1.2406,0.6781,0.2698,0.0,0.0,0.0,1.0,0.2544,0.0,0.3825,30,1.0,personal,17.41,17.49,19.89,27.67,40.0,0.0,20.21
session_9ef2a42daac2,user_011,analyst,2026-07-22 07:32:50,2026-07-22 10:17:50,12,3,0,12,1,1,4,3,0,34.903,14.796,0,0,165.0,7.533333333333333,2,0,0,0.0,2.908583333333333,normal,1.9543,0.6745,0.4497,0.0,0.0,0.0,0.0,0.1702,0.0,0.361,28,1.0,personal,16.51,14.72,24.37,23.44,20.0,0.0,17.55
session_5045b9bfd4df,user_080,hr,2026-07-22 07:42:22,2026-07-22 13:21:22,22,5,0,22,1,1,3,6,0,72.74000000000001,15.974,0,0,339.0,7.7,2,0,0,0.0,3.3063636363636366,normal,2.9678,1.2129,1.0117,0.0,0.0,0.0,0.0,0.0663,0.0,0.5843,28,1.0,personal,25.33,20.8,26.59,25.27,20.0,19.03,23.76
session_3dbd27bf8f7d,user_032,hr,2026-07-22 08:02:17,2026-07-22 12:57:17,19,6,0,19,1,1,3,4,0,14.776,5.726,0,0,295.0,8.033333333333333,2,0,0,0.0,0.7776842105263158,normal,1.0117,0.2058,0.1686,0.0,0.0,0.0,0.0,0.2561,0.0,0.1825,28,1.0,personal,8.72,10.64,11.39,13.67,0.0,0.0,8.69
session_8bbdb5a8c955,user_069,hr,2026-07-22 08:02:49,2026-07-22 11:23:49,13,5,0,13,1,1,2,3,0,52.285,23.943,0,0,201.0,8.033333333333333,2,0,0,0.0,4.021923076923077,normal,0.0382,1.5417,1.4614,0.0,0.0,0.0,1.0,0.3226,0.0,0.4849,30,1.0,personal,21.53,17.85,25.98,25.11,40.0,0.0,22.59
session_20cf22340747,user_057,developer,2026-07-22 08:13:19,2026-07-22 11:27:19,12,2,0,12,1,1,4,0,0,0.0,0.0,0,0,194.0,8.216666666666667,2,0,0,0.0,0.0,normal,1.1314,0.3872,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,0.3548,29,1.0,personal,16.26,16.1,14.84,18.8,20.0,0.0,15.83
session_065e828ba24e,user_020,finance,2026-07-22 08:14:40,2026-07-22 11:49:40,17,3,0,17,1,1,3,4,1,74.926,19.923,0,0,215.0,8.233333333333333,2,0,0,0.0,4.407411764705882,normal,0.9498,0.4848,0.3372,0.0,0.0,0.0,0.0,0.2878,0.0,0.2288,30,1.0,personal,10.81,9.47,15.21,18.06,20.0,0.0,12.31
session_c63e568d098f,user_039,developer,2026-07-22 08:20:31,2026-07-22 10:01:31,9,3,0,9,1,1,5,0,0,0.0,0.0,0,0,101.0,8.333333333333334,2,0,0,0.0,0.0,normal,1.0436,2.149,1.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.5421,28,1.0,personal,23.74,22.13,20.58,22.2,0.0,10.68,19.76
session_d020355285a0,user_028,developer,2026-07-22 08:24:00,2026-07-22 15:40:00,23,3,0,23,1,1,5,0,0,0.0,0.0,0,0,436.0,8.4,2,0,0,0.0,0.0,normal,1.3715,3.1116,1.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,30,1.0,personal,28.35,18.98,17.12,17.97,0.0,11.29,20.06
session_8bc4c5ac92c5,user_024,hr,2026-07-22 08:29:46,2026-07-22 11:53:46,14,3,0,14,1,1,3,4,0,87.545,27.029,0,0,204.0,8.483333333333333,2,0,0,0.0,6.253214285714286,normal,0.1998,0.7483,0.5396,0.0,0.0,0.0,0.0,0.3587,0.0,0.2052,29,1.0,personal,9.75,17.66,28.46,29.34,40.0,0.0,18.64
session_f6a040511955,user_021,finance,2026-07-22 08:30:06,2026-07-22 12:01:06,18,4,0,18,1,1,3,5,3,41.589,8.201,0,0,211.0,8.5,2,0,0,0.0,2.3105,normal,0.3455,0.1021,0.5396,0.0,0.0,0.0,0.0,0.7605,0.0,0.1942,28,1.0,personal,9.25,13.45,22.7,23.24,40.0,0.0,16.12
session_7cc9dac483f2,user_052,finance,2026-07-22 08:30:44,2026-07-22 13:19:44,19,3,0,19,1,1,3,5,4,49.934,7.554,0,0,289.0,8.5,2,0,0,0.0,2.6281052631578947,normal,1.2792,0.1117,0.1686,0.0,0.0,0.0,0.0,0.0483,0.0,0.1786,30,1.0,personal,8.54,25.05,34.24,32.05,80.0,0.0,24.77
session_edae65011231,user_078,developer,2026-07-22 08:31:09,2026-07-22 11:01:09,11,6,0,11,1,1,4,0,0,0.0,0.0,0,0,150.0,8.516666666666667,2,0,0,0.0,0.0,normal,1.1466,0.7665,0.5246,0.0,0.0,0.0,1.0,0.0,0.0,0.382,30,1.0,personal,17.39,15.55,17.76,19.25,20.0,8.09,17.06
session_76b2c1c547ac,user_045,admin,2026-07-22 08:32:43,2026-07-22 11:33:43,12,2,0,12,1,1,4,0,0,0.0,0.0,1,0,181.0,8.533333333333333,2,0,0,0.0,0.0,normal,0.4545,1.0368,0.8672,0.0,0.0,0.0,1.0,0.0,1.349,0.5231,30,1.0,personal,23.01,31.14,38.42,36.66,60.0,0.0,30.86
session_c7239987fbcc,user_026,analyst,2026-07-22 08:33:11,2026-07-22 12:35:11,16,3,0,16,1,1,4,8,0,53.114,8.491,0,0,242.0,8.55,2,0,0,0.0,3.319625,normal,2.7162,0.1214,0.2248,0.0,0.0,0.0,0.0,2.0809,0.0,0.5715,30,1.0,personal,24.85,37.1,33.76,29.9,40.0,5.4,29.69
session_1187691765b8,user_008,developer,2026-07-22 08:33:12,2026-07-22 14:27:12,20,7,0,20,1,1,5,0,0,0.0,0.0,0,0,354.0,8.55,2,0,0,0.0,0.0,normal,0.6549,0.7481,0.5995,0.0,0.0,0.0,0.0,0.0,0.0,0.2225,30,1.0,personal,10.53,8.35,10.81,14.58,20.0,0.0,10.96
session_4d63c6adfe2b,user_042,developer,2026-07-22 08:33:25,2026-07-22 13:44:25,19,6,0,19,1,1,5,0,0,0.0,0.0,0,0,311.0,8.55,2,0,0,0.0,0.0,normal,1.2031,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342,30,1.0,personal,6.49,20.58,25.94,22.71,40.0,3.36,17.04
session_ee136d54b838,user_038,developer,2026-07-22 08:34:34,2026-07-22 15:08:34,25,4,0,25,1,1,5,0,0,0.0,0.0,0,0,394.0,8.566666666666666,2,0,0,0.0,0.0,normal,0.7708,1.6518,1.7986,0.0,0.0,0.0,0.0,0.0,0.0,0.469,30,1.0,personal,20.9,21.47,28.43,29.24,40.0,0.0,23.84
session_baefd678ccca,user_044,developer,2026-07-22 08:39:41,2026-07-22 12:23:41,11,5,0,11,1,1,5,0,0,0.0,0.0,0,0,224.0,8.65,2,0,0,0.0,0.0,normal,0.1305,0.2511,0.9274,0.0,0.0,0.0,0.0,0.0,0.0,0.1454,30,1.0,personal,7.01,10.34,20.77,22.08,40.0,0.0,14.2
session_d87be716445d,user_050,developer,2026-07-22 08:40:26,2026-07-22 13:12:26,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,272.0,8.666666666666666,2,0,0,0.0,0.0,normal,0.936,0.3066,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.163,30,1.0,personal,7.83,19.77,24.5,28.41,40.0,0.0,17.6
session_f370ae848980,user_022,developer,2026-07-22 08:42:02,2026-07-22 11:18:02,11,3,0,11,1,1,5,0,0,0.0,0.0,0,0,156.0,8.7,2,0,0,0.0,0.0,normal,0.5781,1.7877,1.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.4502,30,1.0,personal,20.16,37.89,44.33,36.6,80.0,0.0,33.95
session_ddf9aa7446d0,user_035,admin,2026-07-22 08:45:28,2026-07-22 15:27:28,24,5,0,24,1,1,5,0,0,0.0,0.0,6,0,402.0,8.75,2,0,0,0.0,0.0,normal,0.1816,1.8578,1.5417,0.0,0.0,0.0,0.0,0.0,2.698,0.6977,30,1.0,personal,29.45,41.52,31.46,25.97,20.0,26.27,30.71
session_61b9554e278c,user_034,finance,2026-07-22 08:47:13,2026-07-22 13:28:13,20,5,0,20,1,1,3,9,4,94.063,14.053,0,0,281.0,8.783333333333333,2,0,0,0.0,4.70315,normal,0.1453,0.3757,0.6745,0.0,0.0,0.0,0.0,1.3972,0.0,0.2881,30,1.0,personal,13.42,16.12,15.63,18.14,0.0,0.0,12.75
session_e535cb118f59,user_016,developer,2026-07-22 08:47:47,2026-07-22 13:00:47,15,6,0,15,1,1,5,0,0,0.0,0.0,0,0,253.0,8.783333333333333,2,0,0,0.0,0.0,normal,0.0281,0.292,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.1105,30,1.0,personal,5.38,16.19,19.16,17.75,20.0,0.0,12.04
session_dee80afd7fe1,user_059,analyst,2026-07-22 08:48:31,2026-07-22 12:41:31,13,3,0,13,1,1,4,2,0,15.435,8.125,0,0,233.0,8.8,2,0,0,0.0,1.1873076923076922,normal,1.2478,0.1967,0.8431,0.0,0.0,0.0,0.0,0.5908,0.0,0.3198,27,1.0,personal,14.78,17.76,29.57,32.41,40.0,0.0,21.14
session_9ff4e386dfa3,user_025,hr,2026-07-22 08:50:53,2026-07-22 14:08:53,20,7,0,20,1,1,3,4,0,9.344,4.224,0,0,318.0,8.833333333333334,2,0,0,0.0,0.4671999999999999,normal,1.0342,0.818,0.8431,0.0,0.0,0.0,0.0,0.2819,0.0,0.3308,30,1.0,personal,15.24,17.27,21.06,21.61,0.0,0.0,14.87
session_e787f46256f6,user_077,admin,2026-07-22 08:50:59,2026-07-22 12:51:59,14,3,0,14,1,1,5,0,0,0.0,0.0,2,0,241.0,8.833333333333334,2,0,0,0.0,0.0,normal,0.237,0.2764,0.3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0911,30,1.0,personal,4.45,22.9,25.18,23.45,20.0,4.09,14.69
session_71cb547ef762,user_029,admin,2026-07-22 08:51:50,2026-07-22 11:22:50,10,3,0,10,1,1,5,0,0,0.0,0.0,1,0,151.0,8.85,2,0,0,0.0,0.0,normal,1.055,0.7429,1.0117,0.0,0.0,0.0,0.0,0.0,0.6745,0.3871,30,1.0,personal,17.6,34.12,26.52,25.47,20.0,45.88,24.68
session_1b0e57acdb9d,user_028,developer,2026-07-22 08:52:54,2026-07-22 08:54:14,4,4,3,4,1,1,1,0,0,0.0,0.0,0,0,1.3333333333333333,8.866666666666667,2,0,0,0.75,0.0,normal,0.6745,2.2905,1.6862,0.75,0.0,0.0,3.9036,0.0,0.0,1.0339,30,1.0,personal,40.37,30.82,23.21,20.66,20.0,31.36,31.43
session_2623bb2080fc,user_006,analyst,2026-07-22 08:53:33,2026-07-22 11:07:33,10,3,0,10,1,1,3,2,0,23.686,14.017,0,0,134.0,8.883333333333333,2,0,0,0.0,2.3686,normal,0.4839,0.702,0.7419,0.0,0.0,0.0,1.0,0.8662,0.0,0.4216,30,1.0,personal,19.01,26.9,29.6,26.55,40.0,0.0,24.08
session_5f17036d0477,user_007,developer,2026-07-22 08:54:43,2026-07-22 11:41:43,10,4,0,10,1,1,4,0,0,0.0,0.0,0,0,167.0,8.9,2,0,0,0.0,0.0,normal,0.6475,1.1127,0.8094,0.0,0.0,0.0,0.9764,0.0,0.0,0.394,30,1.0,personal,17.88,15.99,17.24,20.55,20.0,7.44,17.36
session_8087dda80ad3,user_015,finance,2026-07-22 08:55:25,2026-07-22 12:21:25,13,4,0,13,1,1,3,3,2,23.177,6.36,0,0,206.0,8.916666666666666,2,0,0,0.0,1.7828461538461535,normal,0.3632,0.2905,0.2698,0.0,0.0,0.0,0.0,0.2194,0.0,0.127,29,1.0,personal,6.15,14.31,19.45,22.91,20.0,0.0,12.53
session_d4c77b68b539,user_061,analyst,2026-07-22 08:56:16,2026-07-22 15:17:16,22,7,0,22,1,1,4,4,0,20.98,6.949,0,0,381.0,8.933333333333334,2,0,0,0.0,0.9536363636363636,normal,0.7248,0.8324,0.5246,0.0,0.0,0.0,0.0,0.0729,0.0,0.2394,30,1.0,personal,11.28,31.02,24.19,20.09,20.0,37.02,20.2
session_8bd973eeeea2,user_064,finance,2026-07-22 08:57:00,2026-07-22 11:46:00,14,3,0,14,1,1,3,2,4,108.821,27.266,0,0,169.0,8.95,2,0,0,0.0,7.772928571428571,normal,1.3197,1.0999,0.5396,0.0,0.0,0.0,0.0,0.0082,0.0,0.3297,27,1.0,personal,15.2,15.28,16.48,16.48,0.0,0.0,13.26
session_74a642fdbd7b,user_027,developer,2026-07-22 08:59:10,2026-07-22 11:56:10,11,1,0,11,1,1,4,0,0,0.0,0.0,0,0,177.0,8.983333333333333,2,0,0,0.0,0.0,normal,1.1096,0.7484,1.0117,0.0,0.0,0.0,1.0,0.0,0.0,0.43,30,1.0,personal,19.35,19.51,18.73,21.75,20.0,0.0,18.63
session_198594965e38,user_017,admin,2026-07-22 09:03:14,2026-07-22 11:19:14,9,2,0,9,1,1,5,0,0,0.0,0.0,0,0,136.0,9.05,2,0,0,0.0,0.0,normal,0.7588,1.2259,0.9743,0.0,0.0,0.0,0.0,0.0,1.349,0.4787,30,1.0,personal,21.29,18.05,16.86,18.03,0.0,9.02,16.91
session_d94b554d5d07,user_033,developer,2026-07-22 09:03:26,2026-07-22 09:18:26,6,1,0,6,1,6,5,1,0,80.286,18.762,0,1,15.0,9.05,2,0,0,0.0,13.381,device_spoofing,0.91,3.5333,3.1476,0.0,0.0,5.0,0.0,8.2624,0.0,2.317,30,1.0,personal,68.6,61.26,50.24,39.27,80.0,40.66,61.19
session_adf7efa5eb3a,user_023,developer,2026-07-22 09:05:44,2026-07-22 11:43:44,13,5,0,13,1,1,5,0,0,0.0,0.0,0,0,158.0,9.083333333333334,2,0,0,0.0,0.0,normal,0.2293,1.1629,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.2296,30,1.0,personal,10.85,10.04,12.41,12.35,0.0,0.0,9.44
session_e6ede0dd8ec7,user_012,analyst,2026-07-22 09:07:32,2026-07-22 15:31:32,21,6,0,21,1,1,4,8,0,31.133,5.593,0,0,384.0,9.116666666666667,2,0,0,0.0,1.4825238095238096,normal,0.932,0.8364,0.4497,0.0,0.0,0.0,0.0,1.2425,0.0,0.3845,30,1.0,personal,17.49,34.63,32.2,25.04,40.0,28.71,26.69
session_2d40ed011c26,user_048,developer,2026-07-22 09:07:51,2026-07-22 13:33:51,18,5,0,18,1,1,5,0,0,0.0,0.0,0,0,266.0,9.116666666666667,2,0,0,0.0,0.0,normal,2.7429,0.045,0.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,30,1.0,personal,14.81,13.06,20.03,20.78,20.0,0.0,15.62
session_08decbec303c,user_019,developer,2026-07-22 09:08:49,2026-07-22 12:29:49,13,4,0,13,1,1,4,0,0,0.0,0.0,0,0,201.0,9.133333333333333,2,0,0,0.0,0.0,normal,1.7767,0.5634,1.1563,0.0,0.0,0.0,1.0,0.0,0.0,0.4996,30,1.0,personal,22.1,21.08,25.94,22.82,20.0,27.14,22.59
session_76082646f78e,user_038,developer,2026-07-22 09:10:15,2026-07-22 09:30:15,2,2,0,2,2,2,1,0,0,0.0,0.0,0,1,20.0,9.166666666666666,2,0,0,0.0,0.0,impossible_travel,0.3238,3.1962,2.987,0.0,1.0,1.0,4.0,0.0,0.0,1.3897,30,1.0,personal,50.09,35.58,32.82,32.22,40.0,32.95,40.94
session_48f155f1a2ea,user_070,admin,2026-07-22 09:10:58,2026-07-22 17:14:58,25,3,0,25,1,1,5,0,0,0.0,0.0,5,0,484.0,9.166666666666666,2,0,0,0.0,0.0,normal,0.2998,3.481,2.1584,0.0,0.0,0.0,0.0,0.0,1.349,0.8098,30,1.0,personal,33.3,20.63,19.98,19.33,0.0,0.0,22.37
session_0d608e40502b,user_010,finance,2026-07-22 09:13:12,2026-07-22 12:23:12,12,3,0,12,1,1,3,2,1,19.321,7.77,0,0,190.0,9.216666666666669,2,0,0,0.0,1.610083333333333,normal,0.6644,0.4485,0.6745,0.0,0.0,0.0,0.0,0.7637,0.0,0.2835,30,1.0,personal,13.22,30.91,26.46,22.02,20.0,21.05,20.69
session_4486abb85e3d,user_071,analyst,2026-07-22 09:15:31,2026-07-22 11:12:31,9,3,0,9,1,1,4,0,0,0.0,0.0,0,0,117.0,9.25,2,0,0,0.0,0.0,normal,0.3571,1.6564,1.0424,0.0,0.0,0.0,0.0,2.5473,0.0,0.6226,30,1.0,personal,26.75,27.01,22.2,18.28,0.0,22.38,22.38
session_7e4094a6644a,user_066,developer,2026-07-22 09:18:12,2026-07-22 14:28:12,23,7,0,23,1,1,5,0,0,0.0,0.0,0,0,310.0,9.3,2,0,0,0.0,0.0,normal,0.5448,1.2335,1.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.401,28,1.0,personal,18.17,16.66,15.57,18.93,0.0,5.29,15.09
session_e90834f5d30f,user_031,developer,2026-07-22 09:18:50,2026-07-22 14:24:50,19,2,0,19,1,1,5,0,0,0.0,0.0,0,0,306.0,9.3,2,0,0,0.0,0.0,normal,0.2453,0.4235,0.4292,0.0,0.0,0.0,0.0,0.0,0.0,0.122,30,1.0,personal,5.92,9.13,14.54,18.03,40.0,0.0,12.18
session_421d9f8d2137,user_036,developer,2026-07-22 09:19:37,2026-07-22 16:00:37,21,5,0,21,1,1,5,0,0,0.0,0.0,0,0,401.0,9.316666666666666,2,0,0,0.0,0.0,normal,0.7032,1.5582,1.1563,0.0,0.0,0.0,0.0,0.0,0.0,0.3797,30,1.0,personal,17.29,16.59,22.11,20.65,20.0,1.57,17.69
session_5c190fb91c99,user_076,analyst,2026-07-22 09:19:48,2026-07-22 12:40:48,12,5,0,12,1,1,4,4,0,24.179,7.483,0,0,201.0,9.316666666666666,2,0,0,0.0,2.0149166666666667,normal,1.4739,0.4583,0.5995,0.0,0.0,0.0,0.0,0.0176,0.0,0.2833,30,1.0,personal,13.21,28.69,33.55,33.33,80.0,0.0,27.39
session_bd2080d6c709,user_017,admin,2026-07-22 09:24:26,2026-07-22 11:09:26,8,0,0,8,1,1,1,4,0,172.75,27.368,0,0,105.0,9.4,2,0,0,0.0,21.59375,normal,0.2976,1.4648,1.1242,0.0,0.0,0.0,3.9036,10.5873,1.349,2.0155,30,1.0,personal,63.5,41.9,28.75,23.6,20.0,48.58,44.88
session_3fc6ad28a97d,user_004,developer,2026-07-22 09:24:56,2026-07-22 14:14:56,18,5,0,18,1,1,5,0,0,0.0,0.0,0,0,290.0,9.4,2,0,0,0.0,0.0,normal,0.4537,0.2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748,30,1.0,personal,3.67,11.63,19.39,19.65,20.0,0.0,10.67
session_887044774df5,user_056,hr,2026-07-22 09:26:23,2026-07-22 15:30:23,24,8,0,24,1,1,3,5,0,154.718,35.234,0,0,364.0,9.433333333333334,2,0,0,0.0,6.446583333333333,normal,0.2579,0.9198,0.8672,0.0,0.0,0.0,0.0,0.8559,0.0,0.3223,30,1.0,personal,14.88,15.5,15.99,19.35,0.0,0.0,13.39
session_9686ad547dd4,user_018,developer,2026-07-22 09:27:51,2026-07-22 14:18:51,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,291.0,9.45,2,0,0,0.0,0.0,normal,0.8798,0.7813,0.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,30,1.0,personal,11.22,10.46,11.82,12.55,0.0,4.68,9.84
session_8dfd5a59ab0e,user_062,hr,2026-07-22 09:29:51,2026-07-22 14:15:51,17,6,0,17,1,1,3,2,0,27.992,15.35,0,0,286.0,9.483333333333333,2,0,0,0.0,1.6465882352941177,normal,0.3424,0.1241,0.0,0.0,0.0,0.0,0.0,1.2602,0.0,0.1919,30,1.0,personal,9.15,12.34,19.52,22.71,40.0,0.0,15.33
session_1fc9d48a4f3c,user_047,developer,2026-07-22 09:31:20,2026-07-22 13:34:20,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,243.0,9.516666666666667,2,0,0,0.0,0.0,normal,0.7529,0.2206,0.1226,0.0,0.0,0.0,0.0,0.0,0.0,0.1218,30,1.0,personal,5.91,9.87,10.43,13.04,0.0,0.0,7.21
session_43041feea991,user_014,hr,2026-07-22 09:34:50,2026-07-22 14:34:50,17,7,0,17,1,1,3,4,0,45.112,13.159,0,0,300.0,9.566666666666666,2,0,0,0.0,2.653647058823529,normal,0.0211,0.0482,0.0613,0.0,0.0,0.0,0.0,0.0373,0.0,0.0187,28,1.0,personal,0.93,22.2,25.09,27.76,40.0,0.0,15.35
session_dd9160641b99,user_065,hr,2026-07-22 09:34:52,2026-07-22 13:55:52,16,5,0,16,1,1,3,3,0,31.828,12.86,0,0,261.0,9.566666666666666,2,0,0,0.0,1.98925,normal,0.3948,0.2004,0.281,0.0,0.0,0.0,0.0,0.6488,0.0,0.1694,30,1.0,personal,8.12,8.15,11.3,14.48,0.0,0.0,8.02
session_45082d9f5852,user_003,developer,2026-07-22 09:34:56,2026-07-22 13:41:56,14,3,0,14,1,1,5,0,0,0.0,0.0,0,0,247.0,9.566666666666666,2,0,0,0.0,0.0,normal,1.0874,0.1184,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.1714,30,1.0,personal,8.21,13.77,14.37,13.03,0.0,4.61,9.73
session_6b26f3ed2234,user_075,developer,2026-07-22 09:38:11,2026-07-22 14:07:11,17,6,0,17,1,1,4,0,0,0.0,0.0,0,0,269.0,9.633333333333333,2,0,0,0.0,0.0,normal,0.0794,0.0811,0.0,0.0,0.0,0.0,0.9256,0.0,0.0,0.1207,26,1.0,personal,5.86,10.34,9.83,11.41,0.0,12.34,7.64
session_4fc270f5d84f,user_013,hr,2026-07-22 09:41:21,2026-07-22 14:09:21,15,7,0,15,1,1,3,2,0,9.838,5.529,0,0,268.0,9.683333333333334,2,0,0,0.0,0.6558666666666667,normal,0.5781,0.1052,0.6745,0.0,0.0,0.0,0.0,0.5688,0.0,0.2141,30,1.0,personal,10.15,13.0,23.73,28.11,40.0,0.0,17.03
session_5161d862d228,user_033,developer,2026-07-22 09:44:31,2026-07-22 15:57:31,21,5,0,21,1,1,5,0,0,0.0,0.0,0,0,373.0,9.733333333333333,2,0,0,0.0,0.0,normal,0.0321,0.8973,0.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.1282,30,1.0,personal,6.21,37.73,40.25,35.71,80.0,0.0,27.64
